page,confidence,fchunk,url
44,0.9263194107468647,1940-06,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-06.pdf
45,0.9560623414538524,1940-06,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-06.pdf
46,0.9443070906602375,1940-06,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-06.pdf
47,0.9566573262516076,1940-06,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-06.pdf
48,0.9495727170916164,1940-06,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-06.pdf
49,0.9517564352019346,1940-06,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-06.pdf
50,0.9393351230928098,1940-06,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-06.pdf
51,0.9477964585921804,1940-06,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-06.pdf
52,0.9268666294713817,1940-06,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-06.pdf
53,0.9322897930802256,1940-06,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-06.pdf
54,0.9336385935448208,1940-06,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-06.pdf
55,0.9473615538724612,1940-06,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-06.pdf
56,0.948244111343,1940-06,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-06.pdf
57,0.952558064113474,1940-06,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-06.pdf
58,0.9518547690161628,1940-06,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-06.pdf
59,0.9463435436757106,1940-06,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-06.pdf
60,0.9442680069378444,1940-06,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-06.pdf
61,0.9556400623536648,1940-06,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-06.pdf
62,0.9472696888428854,1940-06,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-06.pdf
63,0.9270660402663684,1940-06,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-06.pdf
64,0.9094668875248836,1940-06,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-06.pdf
65,0.9196260028304076,1940-06,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-06.pdf
66,0.9195331658993926,1940-06,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-06.pdf
67,0.9334822143383958,1940-06,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-06.pdf
68,0.9157901686578704,1940-06,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-06.pdf
69,0.9277520715814151,1940-06,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-06.pdf
70,0.929762128636559,1940-06,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-06.pdf
71,0.9193537167192976,1940-06,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-06.pdf
72,0.922290802351394,1940-06,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-06.pdf
73,0.9283727853781826,1940-06,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-06.pdf
74,0.9150104914362168,1940-06,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-06.pdf
75,0.908328841493598,1940-06,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-06.pdf
76,0.8789753393601563,1940-06,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-06.pdf
77,0.9021515775228216,1940-06,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-06.pdf
78,0.9121947262867268,1940-06,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-06.pdf
79,0.913796772916398,1940-06,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-06.pdf
80,0.9176165365139476,1940-06,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-06.pdf
81,0.9163677825583176,1940-06,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-06.pdf
82,0.9278883200843132,1940-06,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-06.pdf
83,0.9234622013673448,1940-06,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-06.pdf
84,0.9318133318252082,1940-06,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-06.pdf
85,0.9284819799488868,1940-06,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-06.pdf
86,0.9038057926628325,1940-06,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-06.pdf
87,0.9021061356374604,1940-06,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-06.pdf
88,0.9058108829207472,1940-06,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-06.pdf
89,0.903766558304456,1940-06,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-06.pdf
90,0.909289536621,1940-06,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-06.pdf
91,0.9188840222415742,1940-06,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-06.pdf
92,0.9125787867842432,1940-06,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-06.pdf
93,0.9219440746031972,1940-06,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-06.pdf
94,0.9093702959013392,1940-06,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-06.pdf
95,0.9175637049159968,1940-06,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-06.pdf
96,0.9028689985902144,1940-06,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-06.pdf
97,0.9196659750501874,1940-06,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-06.pdf
98,0.9132328021959586,1940-06,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-06.pdf
99,0.9236578729043724,1940-06,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-06.pdf
100,0.9136498191569112,1940-06,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-06.pdf
101,0.9187013623419772,1940-06,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-06.pdf
102,0.9103522293322476,1940-06,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-06.pdf
103,0.9223807936587326,1940-06,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-06.pdf
104,0.9211239550350492,1940-06,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-06.pdf
105,0.911589579703836,1940-06,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-06.pdf
106,0.9107633996459228,1940-06,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-06.pdf
107,0.9048888922274648,1940-06,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-06.pdf
108,0.9143535107986568,1940-06,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-06.pdf
109,0.890040837924737,1940-06,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-06.pdf
110,0.9205545847190284,1940-06,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-06.pdf
111,0.9144309387354804,1940-06,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-06.pdf
112,0.8992074298829497,1940-06,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-06.pdf
113,0.9172579099076736,1940-06,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-06.pdf
114,0.9213930983866048,1940-06,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-06.pdf
115,0.9155981535106664,1940-06,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-06.pdf
116,0.9116620280935118,1940-06,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-06.pdf
117,0.9055131589588912,1940-06,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-06.pdf
118,0.9257983185337566,1940-06,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-06.pdf
119,0.9211744501728693,1940-06,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-06.pdf
120,0.9055281049153936,1940-06,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-06.pdf
121,0.929387223816687,1940-06,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-06.pdf
122,0.9311603828247992,1940-06,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-06.pdf
123,0.9172928845690144,1940-06,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-06.pdf
124,0.9131591806139392,1940-06,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-06.pdf
125,0.918850379070518,1940-06,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-06.pdf
126,0.9253122499376012,1940-06,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-06.pdf
127,0.9179516355977968,1940-06,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-06.pdf
128,0.905041367495703,1940-06,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-06.pdf
129,0.926594935050782,1940-06,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-06.pdf
130,0.9296363015141752,1940-06,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-06.pdf
131,0.9240750377516136,1940-06,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-06.pdf
132,0.9107871756360336,1940-06,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-06.pdf
133,0.9208511185298844,1940-06,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-06.pdf
134,0.9147041426764594,1940-06,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-06.pdf
135,0.9176161244248502,1940-06,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-06.pdf
136,0.9222834617121068,1940-06,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-06.pdf
137,0.9210437439583444,1940-06,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-06.pdf
138,0.908090895709564,1940-06,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-06.pdf
139,0.9083994043909984,1940-06,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-06.pdf
140,0.9140151889161536,1940-06,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-06.pdf
141,0.9137082388566942,1940-06,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-06.pdf
142,0.9204717962006432,1940-06,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-06.pdf
143,0.9081925060565484,1940-06,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-06.pdf
144,0.9040111997031044,1940-06,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-06.pdf
145,0.92554450091326,1940-06,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-06.pdf
146,0.9022099175550397,1940-06,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-06.pdf
147,0.9055193393924904,1940-06,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-06.pdf
148,0.8955820027916205,1940-06,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-06.pdf
149,0.9178374580424632,1940-06,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-06.pdf
150,0.9173861061399048,1940-06,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-06.pdf
151,0.9282000883948058,1940-06,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-06.pdf
152,0.9224358433614608,1940-06,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-06.pdf
153,0.9050616490453544,1940-06,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-06.pdf
154,0.9214695166264262,1940-06,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-06.pdf
155,0.9179821337262788,1940-06,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-06.pdf
156,0.955066974695064,1940-06,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-06.pdf
0,0.9510719123724344,1940-07,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-07.pdf
1,0.9289480096278436,1940-07,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-07.pdf
2,0.9090995860552364,1940-07,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-07.pdf
3,0.9316763930135794,1940-07,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-07.pdf
4,0.945240687691804,1940-07,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-07.pdf
5,0.9426919072058788,1940-07,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-07.pdf
6,0.9420822749409494,1940-07,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-07.pdf
7,0.9227787915712748,1940-07,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-07.pdf
8,0.9339485299902234,1940-07,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-07.pdf
9,0.928186818002126,1940-07,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-07.pdf
10,0.912618380894915,1940-07,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-07.pdf
11,0.9382501896470784,1940-07,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-07.pdf
12,0.9332180311934716,1940-07,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-07.pdf
13,0.9283711593269038,1940-07,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-07.pdf
14,0.9276789139246064,1940-07,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-07.pdf
15,0.9203859841713028,1940-07,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-07.pdf
16,0.9247254171720956,1940-07,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-07.pdf
17,0.9337048493541044,1940-07,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-07.pdf
18,0.926028921920697,1940-07,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-07.pdf
19,0.9454702631493282,1940-07,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-07.pdf
20,0.9635057987086248,1940-07,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-07.pdf
21,0.9632758052351822,1940-07,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-07.pdf
22,0.954862924714992,1940-07,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-07.pdf
23,0.9346870045561284,1940-07,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-07.pdf
24,0.940428113397336,1940-07,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-07.pdf
25,0.9566784044272568,1940-07,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-07.pdf
26,0.9522915228196254,1940-07,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-07.pdf
27,0.9421408316612244,1940-07,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-07.pdf
28,0.9549140052945791,1940-07,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-07.pdf
29,0.9494782263118968,1940-07,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-07.pdf
30,0.9587272555966464,1940-07,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-07.pdf
31,0.9526219783893114,1940-07,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-07.pdf
32,0.9425171869723704,1940-07,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-07.pdf
33,0.9444756802185388,1940-07,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-07.pdf
34,0.9472593837624111,1940-07,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-07.pdf
35,0.950424079959457,1940-07,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-07.pdf
36,0.9468659738419136,1940-07,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-07.pdf
37,0.9402017006803576,1940-07,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-07.pdf
38,0.9392649845282236,1940-07,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-07.pdf
39,0.9444779811600442,1940-07,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-07.pdf
40,0.9483140084457296,1940-07,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-07.pdf
41,0.9265242492043696,1940-07,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-07.pdf
42,0.9409077147039112,1940-07,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-07.pdf
43,0.954678279468242,1940-07,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-07.pdf
44,0.950301067269546,1940-07,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-07.pdf
45,0.9513371987426948,1940-07,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-07.pdf
46,0.9589404983973416,1940-07,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-07.pdf
47,0.9394155741430188,1940-07,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-07.pdf
48,0.9388803651369846,1940-07,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-07.pdf
49,0.9571806791200348,1940-07,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-07.pdf
50,0.94247234294823,1940-07,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-07.pdf
51,0.9359120866920376,1940-07,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-07.pdf
52,0.9519853773407448,1940-07,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-07.pdf
53,0.957192935628401,1940-07,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-07.pdf
54,0.9467675121545436,1940-07,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-07.pdf
55,0.957727375133256,1940-07,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-07.pdf
56,0.9576876424065788,1940-07,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-07.pdf
57,0.944391649868096,1940-07,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-07.pdf
58,0.9507811829213082,1940-07,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-07.pdf
59,0.9448904491445552,1940-07,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-07.pdf
60,0.9439196454901848,1940-07,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-07.pdf
61,0.9357181225648976,1940-07,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-07.pdf
62,0.9579945486194,1940-07,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-07.pdf
63,0.943756701090397,1940-07,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-07.pdf
64,0.9513554222963668,1940-07,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-07.pdf
65,0.9470143818933712,1940-07,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-07.pdf
66,0.9376140400325512,1940-07,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-07.pdf
67,0.9479267529018643,1940-07,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-07.pdf
68,0.9535911891511396,1940-07,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-07.pdf
69,0.9354162558248847,1940-07,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-07.pdf
70,0.939023058386457,1940-07,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-07.pdf
71,0.9418910770211368,1940-07,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-07.pdf
72,0.9563258181631836,1940-07,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-07.pdf
73,0.9545580497849842,1940-07,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-07.pdf
74,0.9376098224505162,1940-07,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-07.pdf
75,0.9413056826927292,1940-07,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-07.pdf
76,0.9480595115654088,1940-07,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-07.pdf
77,0.9372680136824356,1940-07,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-07.pdf
78,0.9563292621129966,1940-07,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-07.pdf
79,0.9106762652624883,1940-07,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-07.pdf
80,0.8905704020108988,1940-07,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-07.pdf
81,0.9416775473122112,1940-07,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-07.pdf
82,0.9593845653001236,1940-07,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-07.pdf
83,0.9506584061576592,1940-07,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-07.pdf
84,0.9510563875370396,1940-07,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-07.pdf
85,0.9444092297483058,1940-07,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-07.pdf
86,0.94019576502309,1940-07,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-07.pdf
87,0.967189123719728,1940-07,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-07.pdf
88,0.9565604965660044,1940-07,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-07.pdf
89,0.9613775771489756,1940-07,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-07.pdf
90,0.9544982897485802,1940-07,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-07.pdf
91,0.9587436054208972,1940-07,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-07.pdf
92,0.9591764591148824,1940-07,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-07.pdf
93,0.9456326432457758,1940-07,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-07.pdf
94,0.9569920712271652,1940-07,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-07.pdf
95,0.9468438620107216,1940-07,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-07.pdf
96,0.942337112123672,1940-07,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-07.pdf
97,0.9684960482572736,1940-07,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-07.pdf
98,0.9536724248143474,1940-07,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-07.pdf
99,0.9505366590489168,1940-07,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-07.pdf
100,0.9613808186583006,1940-07,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-07.pdf
101,0.9353985731667808,1940-07,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-07.pdf
102,0.945114289045574,1940-07,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-07.pdf
103,0.9216710447510588,1940-07,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-07.pdf
104,0.950867402839126,1940-07,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-07.pdf
105,0.91072041688526,1940-07,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-07.pdf
106,0.939257113796344,1940-07,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-07.pdf
107,0.9492377899848884,1940-07,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-07.pdf
108,0.948269911552673,1940-07,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-07.pdf
109,0.9305648134907646,1940-07,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-07.pdf
110,0.9480163033271944,1940-07,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-07.pdf
111,0.9385132825110428,1940-07,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-07.pdf
112,0.9467306354657092,1940-07,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-07.pdf
113,0.9392200089022716,1940-07,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-07.pdf
114,0.9480115429921584,1940-07,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-07.pdf
115,0.9429319244623184,1940-07,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-07.pdf
116,0.93209707028795,1940-07,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-07.pdf
117,0.9450782733237112,1940-07,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-07.pdf
118,0.9356504204770688,1940-07,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-07.pdf
119,0.9435581998720785,1940-07,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-07.pdf
120,0.9340222407816392,1940-07,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-07.pdf
121,0.9269002609782748,1940-07,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-07.pdf
122,0.9277722056497608,1940-07,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-07.pdf
123,0.9510204406046284,1940-07,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-07.pdf
124,0.9409602397440264,1940-07,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-07.pdf
125,0.9429492746006736,1940-07,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-07.pdf
126,0.9411127743166936,1940-07,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-07.pdf
127,0.9430899006321276,1940-07,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-07.pdf
128,0.9566533900901136,1940-07,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-07.pdf
129,0.9596844298401098,1940-07,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-07.pdf
130,0.9301134993167336,1940-07,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-07.pdf
131,0.9152161017217844,1940-07,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-07.pdf
132,0.9350034512122828,1940-07,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-07.pdf
133,0.9319188204838216,1940-07,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-07.pdf
134,0.9434857865174612,1940-07,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-07.pdf
135,0.9404018523735798,1940-07,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-07.pdf
136,0.9438512574820022,1940-07,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-07.pdf
137,0.9542576457772936,1940-07,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-07.pdf
138,0.9505869747698308,1940-07,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-07.pdf
139,0.9458537476306612,1940-07,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-07.pdf
0,0.9466070201502842,1940-08,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-08.pdf
1,0.9287216959280832,1940-08,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-08.pdf
2,0.932762958733319,1940-08,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-08.pdf
3,0.937689870855405,1940-08,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-08.pdf
4,0.9363581588608878,1940-08,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-08.pdf
5,0.9463653778102824,1940-08,https://www2.census.gov/library/publications/1941/compendia/statab/62ed/1940-08.pdf
